ticker,Cotacao,P/L,P/VP,PSR,DY,P/Ativo,P/Cap.Giro,P/EBIT,P/ACL,EV/EBIT,EV/EBITDA,Mrg.Ebit,Mrg.Liq.,Liq.Corr.,ROIC,ROE,Liq.2meses,Pat.Liq,Div.Brut/Pat.,Cresc.5anos
BBAS3,24.25,3.93,0.78,0.000,10.75%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,19.90%,3.93,177681000000.00,0.00,28.65%
CMIG4,11.11,3.97,1.13,0.824,9.10%,0.505,46.95,4.29,-1.70,5.30,4.48,19.21%,20.74%,1.04,13.93%,28.53%,3.97,28060000000.00,0.50,11.01%
HETA4,6.30,4.0,-0.01,0.772,0.00%,0.220,-4.17,0.86,-0.01,88.24,88.24,89.30%,19.30%,0.84,25.49%,-0.23%,4.0,-351178000.00,-0.92,31.09%
PINE3,4.44,4.03,0.87,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,21.68%,4.03,1168580000.00,0.00,89.98%
VINE3,17.20,4.04,0.65,0.577,0.00%,0.340,1.38,4.52,7.60,7.40,5.54,12.76%,14.42%,1.91,8.62%,16.14%,4.04,1118520000.00,0.60,2.21%
DAYC4,8.90,4.12,0.71,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,17.33%,4.12,3009030000.00,0.00,8.15%
JHSF3,3.75,4.12,0.48,1.636,9.89%,0.205,1.30,4.48,-0.95,9.33,8.38,36.48%,43.22%,1.92,5.06%,11.73%,4.12,5265410000.00,0.75,7.46%
VINE5,17.64,4.14,0.67,0.592,0.00%,0.349,1.41,4.64,7.80,7.52,5.63,12.76%,14.42%,1.91,8.62%,16.14%,4.14,1118520000.00,0.60,2.21%
CSRN3,13.60,4.16,1.51,0.622,17.92%,0.387,4.64,2.42,-0.76,5.17,4.35,25.76%,14.95%,1.55,18.15%,36.26%,4.16,1514000000.00,1.99,2.95%
BRSR6,9.74,4.26,0.39,0.000,10.21%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.12%,4.26,10254100000.00,0.00,7.55%
ALLD3,7.05,4.26,0.43,0.119,33.43%,0.193,0.69,5.10,1.93,6.92,4.86,2.34%,2.80%,1.76,6.32%,10.19%,4.26,1526620000.00,0.36,-0.27%
EALT4,13.07,4.33,1.05,0.532,3.89%,0.477,7.57,3.54,-4.69,4.79,3.73,15.04%,12.30%,1.17,14.60%,24.31%,4.33,279592000.00,0.42,20.75%
CLSC4,78.28,4.48,0.89,0.289,4.02%,0.225,3.00,2.65,-0.52,5.28,4.08,10.92%,6.46%,1.31,10.22%,19.94%,4.48,3382980000.00,1.28,4.09%
CAML3,5.77,4.52,0.59,0.171,5.08%,0.167,0.50,2.70,-2.03,7.90,5.85,6.31%,3.77%,2.11,9.02%,12.98%,4.52,3440300000.00,1.90,15.36%
CLSC3,79.24,4.53,0.90,0.293,3.61%,0.228,3.04,2.68,-0.53,5.31,4.10,10.92%,6.46%,1.31,10.22%,19.94%,4.53,3382980000.00,1.28,4.09%
CYRE3,16.85,4.62,0.72,0.902,3.69%,0.331,0.82,5.25,4.72,7.22,6.85,17.18%,21.37%,3.45,7.57%,15.65%,4.62,8944690000.00,0.61,15.41%
CSRN5,15.10,4.62,1.68,0.691,17.76%,0.429,5.15,2.68,-0.84,5.44,4.58,25.76%,14.95%,1.55,18.15%,36.26%,4.62,1514000000.00,1.99,2.95%
LAVV3,7.20,4.62,1.00,1.168,9.51%,0.528,0.83,5.63,1.33,5.29,5.27,20.77%,26.57%,4.83,12.07%,21.56%,4.62,1441380000.00,0.32,24.74%
EALT3,13.97,4.63,1.12,0.569,3.30%,0.510,8.09,3.78,-5.01,5.03,3.92,15.04%,12.30%,1.17,14.60%,24.31%,4.63,279592000.00,0.42,20.75%
ISAE4,23.38,4.66,0.78,2.159,0.00%,0.379,3.50,3.47,-1.12,5.50,5.46,62.23%,47.17%,2.98,11.70%,16.77%,4.66,19724700000.00,0.59,13.83%
BNBR3,101.33,4.67,0.74,0.000,5.23%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,15.78%,4.67,13559400000.00,0.00,17.55%
VCPA4,26.01,4.72,1.02,0.789,0.00%,0.353,3.76,2.01,-1.00,4.05,2.99,39.18%,16.75%,1.46,22.95%,21.57%,4.72,14149000000.00,1.46,22.71%
BPAR3,182.07,4.72,0.83,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,17.64%,4.72,2081070000.00,0.00,8.85%
WIZC3,5.32,4.73,1.42,0.674,4.63%,0.340,-5.46,1.33,-1.20,1.46,1.22,50.82%,24.55%,0.77,31.37%,29.99%,4.73,599193000.00,0.57,13.02%
CSRN6,15.50,4.75,1.72,0.709,17.30%,0.441,5.28,2.75,-0.87,5.51,4.63,25.76%,14.95%,1.55,18.15%,36.26%,4.75,1514000000.00,1.99,2.95%
CEDO3,30.50,4.81,1.23,0.302,0.00%,0.339,2.71,1.65,-1.29,3.67,3.25,18.30%,6.29%,1.37,22.66%,25.52%,4.81,248620000.00,1.53,14.36%
BMEB3,32.00,4.81,1.73,0.000,6.25%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,35.91%,4.81,1942290000.00,0.00,21.78%
FRAS4,5.79,4.86,0.76,0.434,0.00%,0.353,1.02,3.17,3.85,3.80,2.95,13.69%,9.27%,2.26,15.76%,15.71%,4.86,2046740000.00,0.56,23.77%
VALE3,52.05,4.9,1.13,1.119,10.28%,0.488,-31.58,2.97,-1.23,3.62,3.01,37.69%,22.87%,0.91,18.51%,23.14%,4.9,208555000000.00,0.37,0.44%
BRSR3,11.20,4.9,0.45,0.000,8.88%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.12%,4.9,10254100000.00,0.00,7.55%
CPFP4,44.00,4.9,3.41,0.403,0.00%,0.302,-18.33,2.19,-0.48,5.85,5.08,18.40%,8.22%,0.94,15.90%,69.52%,4.9,685878000.00,6.23,6.89%
ABCB4,19.50,4.97,0.75,0.000,8.44%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,15.05%,4.97,6378310000.00,0.00,136.58%
BMGB4,3.80,4.98,0.52,0.000,9.74%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,10.45%,4.98,4257730000.00,0.00,-5.42%
EQMA3B,23.50,5.07,0.96,0.627,10.13%,0.387,31.57,2.81,-1.09,4.92,4.08,22.32%,12.37%,1.05,15.68%,18.85%,5.07,4032650000.00,0.88,10.87%
BALM4,10.51,5.19,0.63,0.577,6.83%,0.383,0.82,3.93,1.16,2.01,1.68,14.70%,8.13%,2.82,13.87%,12.16%,5.19,163039000.00,0.11,6.03%
LOGG3,18.83,5.21,0.45,7.825,13.93%,0.247,4.31,11.12,-0.96,21.53,20.80,70.39%,150.20%,1.45,2.39%,8.54%,5.21,3715340000.00,0.53,13.85%
CMIG3,14.61,5.22,1.49,1.083,6.92%,0.664,61.74,5.64,-2.24,6.65,5.62,19.21%,20.74%,1.04,13.93%,28.53%,5.22,28060000000.00,0.50,11.01%
HAGA3,1.87,5.24,-0.43,0.760,0.00%,0.338,0.67,-15.54,-0.38,1.43,6.05,-4.89%,14.50%,2.34,-7.44%,-8.28%,5.24,-51269500.00,-0.40,-1.48%
SAPR4,5.20,5.25,0.74,1.161,6.07%,0.390,5.55,3.34,-1.25,5.37,4.37,34.78%,22.12%,1.75,12.99%,14.18%,5.25,10557300000.00,0.61,8.63%
SAPR11,26.34,5.32,0.75,1.176,5.89%,0.395,5.62,3.38,-1.27,5.41,4.41,34.78%,22.12%,1.75,12.99%,14.18%,5.32,10557300000.00,0.61,8.63%
ATOM3,4.30,5.32,2.77,3.315,0.00%,1.983,6.50,38.60,16.14,35.83,25.63,8.59%,65.85%,6.84,6.04%,52.07%,5.32,36928000.00,0.00,-0.08%
CEEB5,35.70,5.35,1.34,0.601,7.80%,0.323,-5.89,2.35,-0.56,5.75,4.66,25.56%,11.22%,0.76,14.79%,25.13%,5.35,6957000000.00,2.06,4.36%
ETER4,9.85,5.36,0.77,0.526,0.00%,0.466,2.09,11.69,10.64,13.73,7.72,4.50%,9.81%,2.05,4.24%,14.30%,5.36,794181000.00,0.16,16.03%
SAPR3,5.32,5.37,0.76,1.188,5.40%,0.399,5.68,3.41,-1.28,5.45,4.44,34.78%,22.12%,1.75,12.99%,14.18%,5.37,10557300000.00,0.61,8.63%
SUZB6,17.88,5.41,0.55,0.518,0.00%,0.148,1.17,1.72,-0.30,7.09,4.37,30.15%,9.65%,2.17,10.05%,10.08%,5.41,41470800000.00,2.12,9.81%
VLID3,23.40,5.42,1.13,0.864,7.60%,0.678,1.97,4.50,4.96,4.63,3.68,19.22%,15.91%,2.87,20.16%,20.92%,5.42,1689020000.00,0.36,1.64%
TECN3,5.46,5.47,0.87,0.936,3.01%,0.505,0.99,5.53,2.01,5.25,6.11,16.93%,17.09%,4.17,12.62%,15.82%,5.47,404134000.00,0.26,10.87%
SBFG3,11.85,5.48,0.97,0.407,1.46%,0.343,1.56,4.66,-3.29,8.16,4.91,8.73%,7.42%,1.68,9.35%,17.65%,5.48,2990420000.00,0.98,26.40%
DEXP3,8.20,5.48,0.94,0.514,5.82%,0.592,1.28,5.90,2.19,5.06,4.19,8.71%,10.31%,3.61,15.01%,17.16%,5.48,952856000.00,0.28,15.90%
DEXP4,8.24,5.51,0.95,0.517,8.36%,0.594,1.28,5.93,2.20,5.09,4.22,8.71%,10.31%,3.61,15.01%,17.16%,5.51,952856000.00,0.28,15.90%
PLPL3,9.25,5.56,2.24,0.738,5.46%,0.764,1.14,2.76,3.25,2.61,2.53,26.71%,14.58%,4.42,44.22%,40.32%,5.56,841408000.00,0.70,28.06%
BPIA3,6.10,5.64,1.06,0.000,0.00%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,18.84%,5.64,77395000.00,0.00,13.41%
DSUL3,7.95,5.65,0.97,0.879,0.00%,0.721,1.93,2.37,2.70,1.27,1.27,37.13%,16.02%,3.50,48.91%,17.25%,5.65,236447000.00,0.01,36.69%
CSMG3,20.84,5.66,1.01,1.007,13.30%,0.516,7.17,3.53,-1.62,5.80,4.28,28.50%,17.80%,1.73,16.10%,17.80%,5.66,7866590000.00,0.78,10.30%
POMO3,5.80,5.69,1.70,0.826,9.51%,0.734,2.78,5.20,18.69,6.08,5.37,15.88%,14.74%,1.78,19.92%,29.91%,5.69,3874740000.00,0.74,23.77%
PETR4,36.98,5.7,1.23,0.957,21.29%,0.448,-41.73,2.14,-0.94,3.23,2.46,44.64%,16.90%,0.94,23.16%,21.51%,5.7,393655000000.00,0.82,16.88%
CGAS3,122.00,5.73,16.26,1.064,16.53%,1.051,11.53,5.85,-1.83,8.60,6.99,18.19%,18.56%,1.34,22.94%,283.77%,5.73,994053000.00,9.84,17.13%
BMEB4,38.19,5.74,2.06,0.000,5.77%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,35.91%,5.74,1942290000.00,0.00,21.78%
RNPT4,31.81,5.74,0.39,0.467,0.00%,0.379,57.01,56.10,57.01,56.05,56.05,0.83%,8.13%,1.38,0.68%,6.72%,5.74,63944000.00,0.00,4.85%
RNPT3,31.87,5.75,0.39,0.468,0.00%,0.380,57.12,56.21,57.12,56.15,56.15,0.83%,8.13%,1.38,0.68%,6.72%,5.75,63944000.00,0.00,4.85%
CEEB3,38.41,5.76,1.45,0.646,7.25%,0.348,-6.34,2.53,-0.60,5.93,4.80,25.56%,11.22%,0.76,14.79%,25.13%,5.76,6957000000.00,2.06,4.36%
EQPA3,5.44,5.79,2.47,1.120,13.97%,0.702,6.19,4.02,-2.06,4.94,4.33,27.88%,19.33%,1.43,23.41%,42.67%,5.79,4861470000.00,1.21,17.00%
CGAS5,124.02,5.83,16.53,1.081,17.88%,1.068,11.73,5.95,-1.86,8.70,7.07,18.19%,18.56%,1.34,22.94%,283.77%,5.83,994053000.00,9.84,17.13%
TRIS3,4.51,5.87,0.59,0.695,4.38%,0.305,0.54,6.68,1.03,11.03,9.58,10.40%,12.16%,3.86,5.48%,10.00%,5.87,1434590000.00,0.65,8.88%
CAMB3,10.46,5.93,1.56,0.972,6.37%,1.111,3.75,4.49,4.99,4.03,3.57,21.67%,16.39%,2.38,30.34%,26.33%,5.93,283139000.00,0.01,35.51%
ELPL6,30.20,5.97,1.10,0.299,0.00%,0.210,-1.96,1.85,-0.37,4.08,3.11,16.19%,5.01%,0.69,12.82%,18.36%,5.97,5440950000.00,1.37,5.94%
ELPL5,30.50,6.03,1.11,0.302,0.00%,0.212,-1.98,1.87,-0.37,4.10,3.12,16.19%,5.01%,0.69,12.82%,18.36%,6.03,5440950000.00,1.37,5.94%
RSUL4,55.00,6.03,1.51,0.911,3.87%,0.862,2.73,3.89,7.87,3.52,3.27,23.43%,15.09%,2.42,26.54%,25.08%,6.03,220737000.00,0.06,18.16%
SOJA3,10.09,6.06,1.05,0.791,2.95%,0.477,1.13,7.03,1.42,6.47,6.05,11.26%,17.12%,2.67,9.19%,17.24%,6.06,1305840000.00,0.29,25.96%
TIET11,17.44,6.09,3.13,3.010,0.00%,0.638,1434.52,5.02,-1.05,8.78,6.62,59.93%,49.91%,1.00,13.97%,51.45%,6.09,2222740000.00,2.67,7.76%
TIET3,3.49,6.09,3.13,3.012,0.00%,0.638,1435.34,5.03,-1.05,8.78,6.63,59.93%,49.91%,1.00,13.97%,51.45%,6.09,2222740000.00,2.67,7.76%
TIET4,3.51,6.13,3.15,3.029,0.00%,0.642,1443.57,5.06,-1.05,8.81,6.65,59.93%,49.91%,1.00,13.97%,51.45%,6.13,2222740000.00,2.67,7.76%
NEOE3,19.06,6.16,0.71,0.493,3.53%,0.218,8.09,2.29,-0.46,6.53,5.11,21.57%,8.12%,1.14,10.71%,11.54%,6.16,32534000000.00,1.56,10.80%
GOAU4,9.99,6.16,0.54,0.156,4.59%,0.123,0.46,1.52,1.50,2.05,1.39,10.25%,7.53%,3.00,9.87%,8.70%,6.16,18902200000.00,0.66,10.59%
LEVE3,26.62,6.17,3.25,0.848,8.87%,1.103,3.18,4.48,-66.48,5.13,4.56,18.93%,13.74%,2.16,33.91%,52.72%,6.17,1109300000.00,0.92,16.79%
ENGI4,6.75,6.24,0.95,0.479,2.96%,0.209,5.34,2.25,-0.45,5.81,4.61,21.27%,10.07%,1.18,11.06%,15.26%,6.24,16229300000.00,2.06,11.27%
ISAE3,31.50,6.27,1.05,2.909,0.00%,0.511,4.72,4.67,-1.50,6.71,6.66,62.23%,47.17%,2.98,11.70%,16.77%,6.27,19724700000.00,0.59,13.83%
CGRA3,27.00,6.29,0.60,0.788,9.95%,0.442,1.59,6.94,2.67,4.79,3.42,11.35%,12.52%,2.80,8.15%,9.58%,6.29,934112000.00,0.00,11.79%
GOAU3,10.24,6.32,0.55,0.160,4.47%,0.127,0.47,1.56,1.54,2.09,1.41,10.25%,7.53%,3.00,9.87%,8.70%,6.32,18902200000.00,0.66,10.59%
PETR3,41.12,6.33,1.36,1.065,19.15%,0.498,-46.40,2.38,-1.04,3.47,2.65,44.64%,16.90%,0.94,23.16%,21.51%,6.33,393655000000.00,0.82,16.88%
JSLG3,5.72,6.36,0.88,0.188,7.35%,0.128,0.80,1.55,-0.27,7.19,4.66,12.11%,2.95%,1.74,10.52%,13.84%,6.36,1860190000.00,4.51,32.69%
CGRA4,27.39,6.39,0.61,0.800,9.81%,0.449,1.62,7.04,2.71,4.89,3.49,11.35%,12.52%,2.80,8.15%,9.58%,6.39,934112000.00,0.00,11.79%
SUZB5,21.13,6.39,0.64,0.613,0.00%,0.174,1.38,2.03,-0.35,7.41,4.56,30.15%,9.65%,2.17,10.05%,10.08%,6.39,41470800000.00,2.12,9.81%
JOPA3,21.00,6.39,0.37,0.101,2.06%,0.100,0.31,1.67,1.38,5.90,5.33,6.06%,1.80%,1.81,8.38%,5.76%,6.39,603799000.00,1.89,9.54%
BALM3,13.00,6.42,0.78,0.714,5.52%,0.473,1.01,4.86,1.44,2.94,2.46,14.70%,8.13%,2.82,13.87%,12.16%,6.42,163039000.00,0.11,6.03%
CEBR5,15.42,6.45,1.03,3.184,10.13%,0.753,1.65,8.87,1.79,3.47,3.26,35.91%,63.77%,7.93,15.95%,16.02%,6.45,1075360000.00,0.00,-20.96%
BRSR5,14.80,6.47,0.59,0.000,6.85%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.12%,6.47,10254100000.00,0.00,7.55%
WLMM3,24.85,6.49,1.19,0.276,5.08%,0.788,2.10,4.75,2.81,5.29,5.14,5.82%,4.26%,2.55,19.35%,18.33%,6.49,761138000.00,0.31,31.31%
SBSP3,89.24,6.54,1.61,1.715,1.61%,0.801,61.23,3.79,-2.03,5.05,4.28,45.19%,26.23%,1.14,22.27%,24.61%,6.54,37909000000.00,0.63,17.74%
KEPL3,9.28,6.62,2.21,1.011,9.09%,1.076,2.91,5.51,5.91,5.05,4.47,18.34%,15.27%,2.14,30.92%,33.38%,6.62,754480000.00,0.42,26.77%
CIQU4,12.49,6.63,1.05,0.413,0.00%,0.515,3.33,4.25,7.55,7.50,5.23,9.72%,6.22%,1.36,12.70%,15.87%,6.63,296175000.00,0.84,16.23%
CIQU3,12.49,6.63,1.05,0.413,0.00%,0.515,3.33,4.25,7.55,7.50,5.23,9.72%,6.22%,1.36,12.70%,15.87%,6.63,296175000.00,0.84,16.23%
MRSA6B,28.00,6.64,1.26,1.314,3.17%,0.524,13.01,3.50,-1.33,4.90,3.59,37.54%,19.77%,1.27,17.85%,18.95%,6.64,7515520000.00,0.80,20.87%
ROMI3,8.78,6.65,0.68,0.708,9.16%,0.340,1.15,11.45,3.30,18.33,10.13,6.18%,10.75%,1.96,3.52%,10.25%,6.65,1199630000.00,0.61,7.11%
CEBR3,15.90,6.65,1.07,3.283,9.82%,0.777,1.70,9.14,1.85,3.75,3.52,35.91%,63.77%,7.93,15.95%,16.02%,6.65,1075360000.00,0.00,-20.96%
CPFE3,31.82,6.68,1.80,0.889,8.65%,0.485,22.75,3.28,-0.98,5.49,4.67,27.16%,13.38%,1.11,16.52%,26.87%,6.68,20423100000.00,1.40,7.47%
EZTC3,11.03,6.76,0.50,1.656,9.80%,0.384,0.94,10.88,1.68,11.68,10.21,15.22%,26.06%,11.59,4.14%,7.38%,6.76,4889260000.00,0.22,8.54%
BRBI11,12.55,6.77,1.56,3.719,15.54%,0.102,1.74,49.08,1.74,2.21,1.72,7.58%,54.93%,1.06,27.86%,22.99%,6.77,846571000.00,13.68,-50.69%
COCE5,25.33,6.77,0.39,0.237,3.90%,0.144,-0.86,1.45,-0.34,5.29,3.64,16.39%,3.50%,0.55,10.96%,5.77%,6.77,5043900000.00,1.07,9.76%
CMIN3,4.78,6.77,2.93,1.526,16.15%,0.761,3.60,4.76,-2.94,3.72,3.08,32.04%,22.53%,1.78,30.62%,43.27%,6.77,8945330000.00,0.98,-2.60%
CEAB3,8.06,6.78,0.78,0.337,4.28%,0.283,2.82,2.98,-1.66,3.32,1.78,11.29%,4.96%,1.27,14.49%,11.51%,6.78,3180770000.00,0.45,15.36%
ITSA4,8.88,6.86,1.11,11.861,7.14%,0.861,11.54,138.36,-12.53,144.40,50.13,8.57%,175.63%,2.61,0.68%,16.24%,6.86,86463000000.00,0.15,7.65%
BOBR4,1.93,6.9,532.61,0.326,0.00%,0.545,-29.78,2.46,-1.19,3.75,3.31,13.24%,4.73%,0.97,33.33%,7721.50%,6.9,944000.00,400.27,10.55%
NUTR3,3.99,6.93,1.30,0.280,0.00%,0.446,1.46,3.99,6.28,4.64,4.36,7.02%,4.04%,1.72,13.70%,18.82%,6.93,40524000.00,0.31,26.41%
CSUD3,15.45,6.95,1.40,1.158,7.03%,0.959,18.77,5.27,-24.50,5.25,3.48,21.98%,16.66%,1.23,22.25%,20.13%,6.95,461386000.00,0.17,4.86%
COCE3,26.01,6.96,0.40,0.244,3.57%,0.148,-0.88,1.49,-0.35,5.33,3.66,16.39%,3.50%,0.55,10.96%,5.77%,6.96,5043900000.00,1.07,9.76%
MILS3,8.62,6.96,1.38,1.337,7.50%,0.563,2.95,3.89,-2.39,5.77,4.02,34.37%,19.24%,2.15,18.97%,19.83%,6.96,1463110000.00,1.13,29.06%
ENGI11,37.64,6.96,1.06,0.535,2.66%,0.233,5.95,2.51,-0.50,6.07,4.82,21.27%,10.07%,1.18,11.06%,15.26%,6.96,16229300000.00,2.06,11.27%
USIM5,5.08,6.98,0.27,0.243,5.57%,0.161,0.51,40.33,1.52,43.60,5.06,0.60%,4.18%,3.72,0.51%,3.82%,6.98,23848200000.00,0.27,11.56%
EGIE3,35.58,6.98,2.69,2.724,7.50%,0.602,189.01,5.38,-1.00,8.88,7.47,50.63%,39.04%,1.02,12.55%,38.51%,6.98,10797400000.00,2.13,-3.05%
INTB3,12.50,6.98,1.44,0.884,3.90%,0.689,1.77,7.63,2.86,7.34,6.25,11.60%,12.64%,2.05,16.97%,20.62%,6.98,2844150000.00,0.34,16.34%
UGPA3,16.42,6.99,1.25,0.139,3.96%,0.466,3.12,3.61,-2.35,5.80,4.67,3.86%,2.10%,1.57,16.50%,17.82%,6.99,14703800000.00,1.04,11.97%
CSAN3,8.38,7.0,0.79,0.375,5.41%,0.108,1.07,1.89,-0.24,8.37,4.69,19.82%,10.40%,1.86,6.58%,11.22%,7.0,19923800000.00,3.42,34.19%
ITSA3,9.06,7.0,1.14,12.102,7.00%,0.878,11.77,141.17,-12.78,147.21,51.10,8.57%,175.63%,2.61,0.68%,16.24%,7.0,86463000000.00,0.15,7.65%
USIM3,5.11,7.02,0.27,0.245,5.04%,0.162,0.52,40.56,1.53,43.84,5.09,0.60%,4.18%,3.72,0.51%,3.82%,7.02,23848200000.00,0.27,11.56%
EEEL4,410.00,7.02,1.55,2.061,0.00%,0.502,4.02,3.85,-1.11,6.56,6.53,53.52%,29.55%,2.28,14.65%,22.01%,7.02,2544780000.00,1.38,9.99%
GGBR3,16.32,7.03,0.61,0.523,4.87%,0.414,1.56,5.09,5.23,5.64,3.83,10.27%,7.49%,2.98,9.90%,8.73%,7.03,55295000000.00,0.23,10.59%
JOPA4,23.10,7.03,0.40,0.111,2.06%,0.110,0.34,1.84,1.51,6.06,5.48,6.06%,1.80%,1.81,8.38%,5.76%,7.03,603799000.00,1.89,9.54%
FIQE3,3.38,7.03,1.05,1.235,6.29%,0.544,4.42,5.08,-3.38,5.32,2.70,24.31%,17.56%,1.62,14.27%,14.90%,7.03,1168030000.00,0.49,25.30%
CSED3,3.11,7.04,0.77,0.453,5.29%,0.235,123.78,2.56,-0.50,3.38,2.12,17.65%,6.43%,1.01,10.95%,10.88%,7.04,1480580000.00,0.72,11.53%
MRSA5B,29.90,7.1,1.34,1.403,2.97%,0.560,13.90,3.74,-1.42,5.13,3.77,37.54%,19.77%,1.27,17.85%,18.95%,7.1,7515520000.00,0.80,20.87%
BBDC3,10.60,7.11,0.69,0.000,9.55%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,9.73%,7.11,162931000000.00,0.00,-18.20%
PFRM3,6.23,7.18,0.58,0.083,9.23%,0.151,0.73,4.52,6.09,7.52,3.85,1.83%,1.26%,1.41,5.77%,8.02%,7.18,1339100000.00,0.56,15.76%
BPAC5,7.11,7.18,1.45,0.000,4.02%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,20.25%,7.18,56270400000.00,0.00,14.46%
EEEL3,421.01,7.21,1.59,2.116,0.00%,0.516,4.13,3.95,-1.14,6.67,6.64,53.52%,29.55%,2.28,14.65%,22.01%,7.21,2544780000.00,1.38,9.99%
ITUB3,27.75,7.25,1.40,0.000,8.70%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,19.32%,7.25,194138000000.00,0.00,95.01%
HYPE3,18.01,7.27,0.93,1.467,6.48%,0.441,2.89,5.20,-2.35,8.43,7.49,28.19%,20.06%,1.81,9.84%,12.84%,7.27,12214800000.00,0.84,19.69%
SMTO3,24.85,7.3,1.26,1.085,5.58%,0.390,2.43,7.42,-1.05,14.29,4.41,14.61%,14.86%,2.01,6.17%,17.23%,7.3,6567680000.00,1.56,15.44%
GRND3,5.33,7.31,1.25,1.901,7.68%,1.126,1.94,10.72,1.96,8.21,7.06,17.74%,26.00%,7.23,14.98%,17.07%,7.31,3854390000.00,0.02,8.16%
MTRE3,3.05,7.33,0.32,0.292,9.82%,0.153,0.31,5.06,0.49,11.33,8.48,5.76%,5.59%,2.48,3.55%,4.43%,7.33,994199000.00,0.64,30.13%
ENBR3,24.08,7.34,1.16,0.809,0.00%,0.363,20.34,3.38,-1.01,5.86,4.99,23.90%,12.16%,1.06,12.25%,15.83%,7.34,12050900000.00,1.12,2.67%
SHUL4,5.59,7.34,1.43,1.029,8.50%,0.795,1.73,8.49,3.49,7.60,5.88,12.12%,14.00%,3.18,15.56%,19.43%,7.34,1399880000.00,0.46,17.90%
CEBR6,17.60,7.37,1.18,3.634,9.76%,0.860,1.88,10.12,2.04,4.72,4.44,35.91%,63.77%,7.93,15.95%,16.02%,7.37,1075360000.00,0.00,-20.96%
VAMO3,4.75,7.4,0.99,0.730,5.77%,0.206,1.46,1.99,-0.44,6.28,4.84,36.60%,9.87%,1.78,13.56%,13.35%,7.4,5199350000.00,2.92,50.92%
SANB3,11.55,7.45,0.98,0.000,6.64%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,13.15%,7.45,88425200000.00,0.00,4.36%
BEES3,8.29,7.5,1.13,0.000,8.02%,0.000,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00,0.00%,15.03%,7.5,2322880000.00,0.00,12.05%
MTSA4,38.78,7.53,0.74,0.707,5.39%,0.582,1.00,15.14,1.03,8.48,5.31,4.67%,9.39%,3.93,6.08%,9.87%,7.53,458554000.00,0.08,9.78%
POMO4,7.69,7.54,2.26,1.095,7.17%,0.974,3.69,6.90,24.78,7.78,6.86,15.88%,14.74%,1.78,19.92%,29.91%,7.54,3874740000.00,0.74,23.77%
GETT3,2.40,7.55,1.24,1.336,0.00%,0.081,3.13,6.04,3.36,6.86,4.78,22.13%,17.66%,1.03,1.36%,16.41%,7.55,3618060000.00,0.34,0.00%
GETT4,2.40,7.55,1.24,1.336,0.00%,0.081,3.13,6.04,3.36,6.86,4.78,22.13%,17.66%,1.03,1.36%,16.41%,7.55,3618060000.00,0.34,0.00%
MRSA3B,32.00,7.59,1.44,1.501,0.00%,0.599,14.87,4.00,-1.52,5.40,3.96,37.54%,19.77%,1.27,17.85%,18.95%,7.59,7515520000.00,0.80,20.87%
PRIO3,41.63,7.61,2.05,2.645,0.00%,0.862,2.70,5.21,-4.74,6.29,4.78,50.75%,34.74%,5.01,23.51%,26.94%,7.61,18191400000.00,1.07,72.31%
DPPI4,38.90,7.62,2.28,-0.665,0.00%,1.718,3.98,87.28,4.46,73.74,73.74,-0.76%,-5.04%,3.14,3.00%,29.97%,7.62,545227000.00,0.06,15.14%
PATI3,25.01,7.63,0.66,0.298,25.73%,0.336,0.71,5.74,1.23,5.21,4.58,5.19%,3.91%,2.60,11.17%,8.64%,7.63,907705000.00,0.54,7.73%
CCTU4,37.28,7.65,0.92,0.307,0.00%,0.405,2.29,14.56,-28.32,21.77,21.77,2.10%,4.00%,1.48,2.96%,12.07%,7.65,82550000.00,0.48,12.54%
